ID,Departure City,Arrival City,Departure Coordinates,Arrival Coordinates,Train CO2,Train Energy Resource Consumption,Train Products,Train Duration,Car CO2,Car Energy Resource Consumption,Car Products,Car Duration,Flight CO2,Flight Energy Resource Consumption,Flight Products,Flight Duration
Warszawa to Zaragoza,Warszawa,Zaragoza,"[52.228855, 21.003215]","[41.643886, -0.89111]",99.2,68.4,"EIC   44, Walk, ICE  699, IC 60403, TER96104, TGV 2203, TGV 9713, AVE 3172",29:38,253.2,112.5,Car,19:58,275.5,113.3,"Train, Aircraft, Train",10:04
Warszawa to Gothenburg,Warszawa,Gothenburg,"[52.228855, 21.003215]","[57.708886, 11.973335]",87.4,42.7,"EIC   48, Walk, ICE  800, EC   390, RE  1146, RE 20154",22:35,109.5,48.7,Car,09:34,156.4,66.5,"Car, Aircraft, Car",06:09
Warszawa to Antwerp,Warszawa,Antwerp,"[52.228855, 21.003215]","[51.21694, 4.420832]",85.1,33.7,"EIC  248, IC   144, EUR 9382",14:45,143.3,63.6,Car,11:18,113.9,48.0,"Car, Aircraft, Car",04:22
Warszawa to Bilbao,Warszawa,Bilbao,"[52.228855, 21.003215]","[43.26056, -2.928056]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Warszawa to Bologna,Warszawa,Bologna,"[52.228855, 21.003215]","[44.506393, 11.341942]",90.3,39.1,"EIC   46, Walk, ICE  603, ICE 1211, 5276, RE 17201, FR  8507",22:59,139.4,62.0,Car,11:00,105.9,44.5,"Car, Aircraft, Car",03:33
Warszawa to Bordeaux,Warszawa,Bordeaux,"[52.228855, 21.003215]","[44.825834, -0.556387]",82.7,57.3,"EIC  246, ICE  858, EUR 9486, Transfer, TGV 8571",26:04,222.5,98.9,Car,17:33,314.0,129.6,"Train, Aircraft, Train",09:45
Warszawa to Bristol,Warszawa,Bristol,"[52.228855, 21.003215]","[51.446668, -2.580003]",92.7,45.9,"EIC   48, ICE  556, ICE   10, ES  9113, Transfer, ---",28:27,202.1,89.8,Car,15:56,153.2,64.4,"Car, Aircraft, Car",04:22
Warszawa to Cardiff,Warszawa,Cardiff,"[52.228855, 21.003215]","[51.472782, -3.176392]",94.9,47.1,"EIC  246, ICE  558, ICE   12, ES  9167, Transfer, ---",26:51,207.1,92.0,Car,16:20,156.6,65.9,"Car, Aircraft, Car",04:52
Warszawa to Cologne,Warszawa,Cologne,"[52.228855, 21.003215]","[50.941393, 6.967224]",69.4,26.1,"EIC  248, ICE  650",10:30,128.0,56.9,Car,11:11,162.8,68.4,"Car, Aircraft, Car",03:23
Warszawa to Dortmund,Warszawa,Dortmund,"[52.228855, 21.003215]","[51.517782, 7.459168]",68.7,25.8,"EIC  248, ICE  640",09:26,121.8,54.1,Car,10:38,171.3,72.2,"Car, Aircraft, Car",04:30
Warszawa to Duesseldorf,Warszawa,Duesseldorf,"[52.228855, 21.003215]","[51.219996, 6.794443]",70.8,26.8,"EIC  248, ICE  640",10:22,128.6,57.1,Car,11:14,164.0,68.9,"Car, Aircraft, Car",03:26
Warszawa to Basel,Warszawa,Basel,"[52.228855, 21.003215]","[47.547498, 7.58944]",76.1,29.3,"EIC  248, Walk, ICE  599, ICE  109",14:02,136.4,60.6,Car,10:45,104.2,43.8,"Car, Aircraft, Car",03:42
Warszawa to Lausanne,Warszawa,Lausanne,"[52.228855, 21.003215]","[46.516669, 6.629167]",76.2,32.4,"EIC  248, Walk, ICE  599, ICE  109, IC   983, 2534",16:31,152.1,67.6,Car,12:00,126.5,53.3,"Car, Aircraft, Car",04:46
Warszawa to Malaga,Warszawa,Malaga,"[52.228855, 21.003215]","[36.711946, -4.431943]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Warszawa to Maribor,Warszawa,Maribor,"[52.228855, 21.003215]","[46.561948, 15.657501]",57.3,25.2,"IC   105, RJ   257, 159",13:23,96.7,43.0,Car,08:26,143.2,60.8,"Car, Aircraft, Car",05:22
Warszawa to Pisa,Warszawa,Pisa,"[52.228855, 21.003215]","[43.708052, 10.398056]",86.7,43.6,"TLK16190, IC   101, RJX  860, ECB   87, FR  9437, RE 18337",25:05,154.0,68.4,Car,12:08,121.4,51.4,"Car, Aircraft, Car",05:03
Warszawa to Edinburgh,Warszawa,Edinburgh,"[52.228855, 21.003215]","[55.949724, -3.186667]",120.2,60.9,"EIC   48, ICE  556, ICE   10, ES  9113, Transfer, ---",31:41,202.9,90.2,Car,16:00,153.7,64.6,"Car, Aircraft, Car",04:27
Warszawa to Cluj-Napoca,Warszawa,Cluj-Napoca,"[52.228855, 21.003215]","[46.784997, 23.587218]",87.4,48.9,"IC   105, EC   277, Transfer, IC   407, 1837",22:03,82.8,36.8,Car,07:14,N/A,N/A,N/A,N/A
Warszawa to Split,Warszawa,Split,"[52.228855, 21.003215]","[43.504725, 16.443059]",81.2,41.1,"IC  5328, IC   103, RJ   133, 213, 1821",32:30,128.5,57.1,Car,10:08,267.3,109.8,"Train, Aircraft, Train",09:01
Warszawa to Eindhoven,Warszawa,Eindhoven,"[52.228855, 21.003215]","[51.442218, 5.480004]",76.1,29.2,"EIC  248, ICE  640, RE 10138, RE 20080, IC  3760",11:56,133.6,59.4,Car,10:32,176.8,74.6,"Car, Aircraft, Car",05:17
Riga to Vilnius,Riga,Vilnius,"[56.946943, 24.120279]","[54.669723, 25.284723]",25.8,18.7,203,04:23,37.1,16.5,Car,03:40,104.2,43.8,"Car, Aircraft, Car",02:28
Napoli to Vienna,Napoli,Vienna,"[40.839163, 14.25139]","[48.206947, 16.34167]",48.7,32.1,"FR  9520, ECB   84, RJX  661",13:24,109.5,48.6,Car,09:33,153.1,64.4,"Car, Aircraft, Car",03:44
Napoli to Torino,Napoli,Torino,"[40.839163, 14.25139]","[45.060282, 7.677498]",40.2,23.9,FR  9516,05:51,92.9,41.3,Car,08:07,132.5,55.8,"Train, Aircraft, Train",03:02
Napoli to Porto,Napoli,Porto,"[40.839163, 14.25139]","[41.149722, -8.585552]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Brussels,Napoli,Brussels,"[40.839163, 14.25139]","[50.896393, 4.481941]",62.5,41.6,"FR  9520, FR  9620, RE 25518, IC   882, 2328, ICE  272, ICE  512, RE 26834, RE 18978, RE 16978, IC   527, IC  2626",21:49,168.4,74.8,Car,13:17,126.9,53.3,"Car, Aircraft",03:59
Napoli to Sofia,Napoli,Sofia,"[40.839163, 14.25139]","[42.71194, 23.320832]",122.8,81.9,"FR  9592, NJ 40294, 619, IC   311, Transfer, 79, 1091, RE  7623",45:21,102.7,45.6,Car,08:58,242.8,101.6,"Train, Aircraft, Train",09:50
Napoli to Brno,Napoli,Brno,"[40.839163, 14.25139]","[49.189171, 16.609719]",54.1,35.6,"FR  9520, ECB   84, RJX  661, NJ   456",16:25,124.1,55.1,Car,10:50,167.1,70.6,"Car, Aircraft, Car",04:59
Napoli to Zagreb,Napoli,Zagreb,"[40.839163, 14.25139]","[45.804445, 15.978892]",49.9,30.6,"FR  9674, INI  774, RV  3561, RE  1825, EC   211",20:19,74.9,33.3,Car,06:32,142.3,60.5,"Car, Aircraft, Car",06:45
Napoli to Praha,Napoli,Praha,"[40.839163, 14.25139]","[50.084712, 14.434923]",61.6,38.1,"FR  9608, FR  8502, RE 17154, 5217, RJX  565, 3806, 700",16:28,128.8,57.2,Car,10:09,172.1,72.4,"Car, Aircraft, Car",03:55
Napoli to Copenhagen,Napoli,Copenhagen,"[40.839163, 14.25139]","[55.673054, 12.565553]",101.5,54.7,"FR  9520, ECB   84, ICE  580, ICE  272, Walk, 42288, Walk, RE 94596, RE 11150, IC  5750, IC    18",26:01,207.1,92.0,Car,16:20,167.9,71.1,"Car, Aircraft, Car",06:20
Napoli to Toulouse,Napoli,Toulouse,"[40.839163, 14.25139]","[43.611113, 1.45361]",52.5,47.5,"FR  9628, IC   641, TER86072, TER17496, IC  4756",25:08,136.7,60.7,Car,10:47,179.4,76.0,"Car, Aircraft, Car",06:06
Napoli to Munich,Napoli,Munich,"[40.839163, 14.25139]","[48.136948, 11.575275]",45.7,27.5,"FR  9520, ECB   84",10:15,109.8,48.8,Car,09:35,147.7,62.2,"Car, Aircraft, Car",03:57
Napoli to Helsinki,Napoli,Helsinki,"[40.839163, 14.25139]","[60.172218, 24.941111]",290.6,163.9,"FR  9520, ECB   84, ICE  580, ICE  272, Walk, 42288, Walk, RE 94596, RE 11150, IC  5750, IC   818, RE  1056, HST10540, Transfer, ShiVikLi, 77948, IC   948",49:22,284.6,126.5,Car,22:26,301.5,127.3,"Car, Aircraft, Car",10:06
Napoli to Osijek,Napoli,Osijek,"[40.839163, 14.25139]","[45.552774, 18.683333]",60.2,37.6,"INI  796, FR  9400, RJ   132, 213, RE   747, RE  2600",32:34,83.6,37.2,Car,07:18,169.5,72.6,"Car, Aircraft, Car",09:22
Napoli to Paris,Napoli,Paris,"[40.839163, 14.25139]","[48.858395, 2.294254]",40.1,42.3,"FR  9616, Transfer, RE 25516, IC   680, TER96128, TGV 6708",13:32,161.4,71.7,Car,12:44,123.7,52.0,"Car, Aircraft, Car",04:10
Napoli to Nantes,Napoli,Nantes,"[40.839163, 14.25139]","[47.217504, -1.541947]",42.8,53.6,"FR  9616, Transfer, RE 25516, IC   680, TER96128, TGV 6708, Transfer, TGV 8827",16:44,180.3,80.1,Car,14:13,274.4,115.8,"Car, Aircraft, Car",08:37
Napoli to Lyon,Napoli,Lyon,"[40.839163, 14.25139]","[45.702291, 4.863775]",46.5,32.7,"FR  9310, TGV 9248, TER18570",13:00,122.0,54.2,Car,10:39,162.3,68.8,"Car, Aircraft, Car",05:36
Napoli to Berlin,Napoli,Berlin,"[40.839163, 14.25139]","[52.520555, 13.386943]",66.5,37.5,"FR  9608, FR  8502, ECB   86, ICE  702",16:33,162.6,72.3,Car,12:50,123.3,51.9,"Car, Aircraft, Car",04:07
Napoli to Stockholm,Napoli,Stockholm,"[40.839163, 14.25139]","[59.33001, 18.05763]",104.4,70.9,"FR  9520, ECB   84, ICE  580, ICE  272, Walk, 42288, Walk, RE 94596, RE 11150, IC  5750, IC    18, RE  1048, 60538, HST  538",33:36,259.6,115.4,Car,20:28,213.7,90.6,"Car, Aircraft, Car",08:35
Napoli to Budapest,Napoli,Budapest,"[40.839163, 14.25139]","[47.499999, 18.949998]",57.2,39.6,"FR  8418, RJ   130, RE  7777, RE  1301, RE  9429, IR  1989",21:03,109.3,48.6,Car,09:33,177.8,75.3,"Car, Aircraft, Car",06:03
Napoli to Bucuresti,Napoli,Bucuresti,"[40.839163, 14.25139]","[44.43528, 26.102778]",120.0,81.0,"FR  9632, IC   588, RE  1897, IC   311, Transfer, 79",44:32,131.4,58.4,Car,10:22,172.6,72.6,"Train, Aircraft, Train",03:24
Napoli to Rome,Napoli,Rome,"[40.839163, 14.25139]","[41.900555, 12.501388]",8.8,5.2,FR  8334,01:03,26.1,11.6,Car,02:35,105.1,44.2,"Car, Aircraft, Car",02:51
Napoli to Madrid City,Napoli,Madrid City,"[40.839163, 14.25139]","[40.406386, -3.690836]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to London,Napoli,London,"[40.839163, 14.25139]","[51.530888, -0.122918]",54.0,55.3,"FR  9608, EC   150, TGV 9226, Walk, 27310, 25794, ES  9063",17:48,202.3,89.9,Car,15:57,155.9,65.6,"Car, Aircraft, Car",04:59
Napoli to Graz,Napoli,Graz,"[40.839163, 14.25139]","[47.07222, 15.416392]",44.8,27.8,"FR  8418, RJ   130, Walk, ICB  978",11:50,91.8,40.8,Car,08:01,128.3,55.9,"Train, Aircraft, Train",05:01
Napoli to Kyiv,Napoli,Kyiv,"[40.839163, 14.25139]","[50.434357, 30.513973]",146.3,88.1,"FR  8509, RE 17178, 5225, RJX  169, EN   406, 311, IC 13100, 74, 16",39:20,206.7,91.9,Car,16:18,191.1,81.0,"Car, Aircraft, Car",07:31
Napoli to Hamburg,Napoli,Hamburg,"[40.839163, 14.25139]","[53.557218, 9.997497]",72.4,40.3,"FR  9608, FR  8502, ECB   86, ICE  582",17:57,181.2,80.5,Car,14:18,136.0,57.2,"Train, Aircraft, Train",04:02
Napoli to Barcelona,Napoli,Barcelona,"[40.839163, 14.25139]","[41.38444, 2.185278]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Milan,Napoli,Milan,"[40.839163, 14.25139]","[45.486388, 9.204163]",33.8,20.1,"FR  8334, FR  9610",04:23,86.1,38.3,Car,07:31,119.8,50.4,"Train, Aircraft, Train",02:50
Napoli to Ljubljana,Napoli,Ljubljana,"[40.839163, 14.25139]","[46.058057, 14.51028]",42.8,25.9,"FR  9632, IC   588, RE  1897",10:47,76.2,33.9,Car,06:39,121.5,51.8,"Train, Aircraft, Train",03:52
Napoli to Zurich,Napoli,Zurich,"[40.839163, 14.25139]","[47.37806, 8.540274]",36.4,25.3,"FR  8334, FR  9610, Transfer, RE 25514, IC   878",08:58,112.1,49.8,Car,09:47,146.1,61.4,"Car, Aircraft, Car",03:21
Napoli to Bern,Napoli,Bern,"[40.839163, 14.25139]","[46.948888, 7.439167]",36.4,26.5,"FR  9616, Transfer, RE 25516, IC   680, 2528",09:50,113.7,50.5,Car,09:55,136.4,59.0,"Train, Aircraft, Train",05:00
Napoli to Lisbon,Napoli,Lisbon,"[40.839163, 14.25139]","[38.767779, -9.098054]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Amsterdam,Napoli,Amsterdam,"[40.839163, 14.25139]","[52.378607, 4.900559]",65.4,40.2,"FR  9616, Transfer, RE 25516, IC   680, ICE  376, ICE  912, RE 20038, IC  3084",17:25,183.3,81.5,Car,14:27,139.1,58.5,"Car, Aircraft, Car",04:22
Napoli to Warszawa,Napoli,Warszawa,"[40.839163, 14.25139]","[52.228855, 21.003215]",105.0,54.3,"FR  8509, RE 17178, 5225, RJX  169, EN   406, 311, EIP 4508",23:38,171.3,76.1,Car,13:30,246.0,103.9,"Car, Aircraft, Car",08:34
Napoli to Riga,Napoli,Riga,"[40.839163, 14.25139]","[56.946943, 24.120279]",183.5,95.4,"INI  796, FR  9400, RJ   132, EC   100, TLK61190, IC   144, 200",59:57,241.4,107.3,Car,19:02,202.2,85.6,"Car, Aircraft, Car",07:15
Napoli to Oslo,Napoli,Oslo,"[40.839163, 14.25139]","[59.910282, 10.755279]",104.0,69.4,"FR  9520, ECB   84, ICE  580, ICE  272, Walk, 42288, Walk, RE 94596, RE 11150, IC  5750, IC   818, RE  1058, IC   394",35:45,267.1,118.7,Car,21:04,198.8,84.0,"Train, Aircraft, Train",05:17
Napoli to Bratislava,Napoli,Bratislava,"[40.839163, 14.25139]","[48.158333, 17.105834]",50.2,33.7,"FR  9520, ECB   84, RJX  661, RE  7769",14:43,110.8,49.3,Car,09:40,156.4,65.8,"Car, Aircraft, Car",04:13
Napoli to Luxembourg,Napoli,Luxembourg,"[40.839163, 14.25139]","[49.599996, 6.134167]",39.3,36.7,"FR  8334, FR  9610, Transfer, RE 25514, IC   878, 2324, TER96262, TER30314, TER88772",14:25,145.2,64.5,Car,11:27,191.4,81.1,"Car, Aircraft, Car",06:04
Napoli to Kishinev,Napoli,Kishinev,"[40.839163, 14.25139]","[47.017476, 28.858169]",138.7,89.5,"INI  796, FR  9400, RJ   132, NT   347, Transfer, 402",57:58,169.9,75.5,Car,13:24,270.6,115.8,"Train, Aircraft, Train",09:27
Napoli to Frankfurt,Napoli,Frankfurt,"[40.839163, 14.25139]","[50.107221, 8.663893]",46.1,31.1,"FR  9616, Transfer, RE 25516, IC   680, ICE  376",12:42,139.8,62.1,Car,11:01,107.3,45.1,"Car, Aircraft, Car",03:51
Napoli to Geneva,Napoli,Geneva,"[40.839163, 14.25139]","[46.210281, 6.1425]",41.1,28.5,"FR  9520, FR  9620, Walk, RE 10226, Bus2426A, RE  4278, 1728",11:30,115.4,51.3,Car,10:04,149.3,62.7,"Car, Aircraft, Car",03:40
Napoli to Krakow,Napoli,Krakow,"[40.839163, 14.25139]","[50.068334, 19.947504]",84.4,47.5,"FR  8509, RE 17178, 5225, RJX  169, EN   406, 311",21:40,140.2,62.3,Car,11:03,127.1,54.0,"Car, Aircraft, Car",05:49
Napoli to Leeds,Napoli,Leeds,"[40.839163, 14.25139]","[53.792223, -1.547502]",70.9,64.5,"FR  9608, EC   150, TGV 9226, Walk, 27310, 25794, ES  9063, Transfer, ---",21:36,232.5,103.3,Car,18:20,183.6,77.4,"Car, Aircraft, Car",06:14
Napoli to Liverpool,Napoli,Liverpool,"[40.839163, 14.25139]","[53.404447, -2.976391]",80.3,69.1,"FR  9310, TGV 9248, Transfer, ES  9007, Transfer, ---",27:54,237.6,105.6,Car,18:44,180.2,75.9,"Car, Aircraft, Car",05:45
Napoli to Manchester,Napoli,Manchester,"[40.839163, 14.25139]","[53.358611, -2.267502]",79.3,68.5,"FR  9310, TGV 9248, Transfer, ES  9007, Transfer, ---, ---",27:42,232.8,103.4,Car,18:21,173.1,72.7,"Car, Aircraft",04:43
Napoli to Marseille,Napoli,Marseille,"[40.839163, 14.25139]","[43.302774, 5.380278]",49.7,35.5,"FR  9628, IC   641, TER86072, TER17496",12:53,101.7,45.2,Car,08:53,157.0,66.7,"Car, Aircraft, Car",06:04
Napoli to Nice,Napoli,Nice,"[40.839163, 14.25139]","[43.704448, 7.261945]",48.1,29.3,"FR  9520, FB  8619, RV  3376, TER86066",11:10,85.5,38.0,Car,07:28,138.0,58.7,"Car, Aircraft, Car",05:21
Napoli to Nottingham,Napoli,Nottingham,"[40.839163, 14.25139]","[52.945278, -1.144165]",73.9,65.5,"FR  9310, TGV 9248, Transfer, ES  9007, Transfer, ---",26:59,222.0,98.6,Car,17:30,160.1,68.4,"Train, Aircraft, Train",05:59
Napoli to Palermo,Napoli,Palermo,"[40.839163, 14.25139]","[38.109166, 13.36722]",31.6,18.8,"FA  8863, IC   723",08:59,43.6,19.4,Car,04:18,123.4,52.0,"Car, Aircraft, Car",02:52
Napoli to Kosice,Napoli,Kosice,"[40.839163, 14.25139]","[48.721669, 21.267498]",61.4,46.8,"FR  9592, NJ 40294, RE  2510, IC   523",21:29,130.1,57.8,Car,10:15,287.6,121.4,"Car, Aircraft, Car",08:36
Napoli to Rotterdam,Napoli,Rotterdam,"[40.839163, 14.25139]","[51.925002, 4.469446]",62.0,38.5,"FR  9616, Transfer, RE 25516, IC   680, ICE  102, RE 20094, IC  3588, IC  1986",17:40,180.1,80.0,Car,14:12,144.5,60.9,"Car, Aircraft, Car",05:09
Napoli to Seville,Napoli,Seville,"[40.839163, 14.25139]","[37.391944, -5.975274]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Sheffield,Napoli,Sheffield,"[40.839163, 14.25139]","[53.375834, -1.461943]",77.3,67.4,"FR  9310, TGV 9248, Transfer, ES  9007, Transfer, ---",27:32,228.0,101.3,Car,17:59,181.4,76.4,"Car, Aircraft, Car",05:55
Napoli to Valencia,Napoli,Valencia,"[40.839163, 14.25139]","[39.465, -0.377502]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Venice,Napoli,Venice,"[40.839163, 14.25139]","[45.437775, 12.317775]",31.8,18.9,"FR  9608, RV  3970",05:25,70.7,31.4,Car,06:10,114.3,48.1,"Train, Aircraft, Train",02:44
Napoli to Verona,Napoli,Verona,"[40.839163, 14.25139]","[45.428336, 10.98222]",30.2,17.9,"FR  9608, FR  8502",04:26,75.1,33.4,Car,06:33,122.3,51.5,"Train, Aircraft, Train",02:43
Napoli to Vilnius,Napoli,Vilnius,"[40.839163, 14.25139]","[54.669723, 25.284723]",158.6,77.3,"INI  796, FR  9400, RJ   132, EC   100, TLK61190, IC   144",42:48,218.1,96.9,Car,17:12,187.0,79.2,"Car, Aircraft, Car",06:53
Napoli to Wrocław,Napoli,Wrocław,"[40.839163, 14.25139]","[51.098057, 17.036392]",82.5,46.0,"INI  796, FR  9400, RJ   132, EC   100, R  46222, IC 16108",26:53,145.5,64.7,Car,11:28,127.8,54.3,"Car, Aircraft, Car",05:53
Napoli to Zaragoza,Napoli,Zaragoza,"[40.839163, 14.25139]","[41.643886, -0.89111]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Gothenburg,Napoli,Gothenburg,"[40.839163, 14.25139]","[57.708886, 11.973335]",103.5,63.1,"FR  9520, ECB   84, ICE  580, ICE  272, Walk, 42288, Walk, RE 94596, RE 11150, IC  5750, IC    18, RE  1050",30:19,235.7,104.7,Car,18:35,282.4,119.2,"Car, Aircraft, Car",09:19
Napoli to Antwerp,Napoli,Antwerp,"[40.839163, 14.25139]","[51.21694, 4.420832]",63.4,43.0,"FR  9520, FR  9620, RE 25518, IC   882, 2328, ICE  272, ICE  512, RE 26834, RE 18978, RE 16978, IC   527, IC  2626",22:23,172.3,76.5,Car,13:35,132.3,55.7,"Car, Aircraft, Car",04:46
Napoli to Bilbao,Napoli,Bilbao,"[40.839163, 14.25139]","[43.26056, -2.928056]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Bologna,Napoli,Bologna,"[40.839163, 14.25139]","[44.506393, 11.341942]",24.6,14.6,"FR  8334, FR  9610",03:26,66.3,29.5,Car,06:33,113.3,47.7,"Train, Aircraft, Train",02:30
Napoli to Bordeaux,Napoli,Bordeaux,"[40.839163, 14.25139]","[44.825834, -0.556387]",43.7,57.6,"FR  9616, Transfer, RE 25516, IC   680, TER96128, TGV 6708, Transfer, TGV 8461",17:36,160.2,71.2,Car,12:38,132.7,56.4,"Car, Aircraft, Car",06:19
Napoli to Bristol,Napoli,Bristol,"[40.839163, 14.25139]","[51.446668, -2.580003]",64.6,61.0,"FR  9608, EC   150, TGV 9226, Walk, 27310, 25794, ES  9063, Transfer, ---",27:21,218.1,96.9,Car,17:12,172.1,72.9,"Car, Aircraft, Car",06:37
Napoli to Cardiff,Napoli,Cardiff,"[40.839163, 14.25139]","[51.472782, -3.176392]",66.3,61.9,"FR  9608, EC   150, TGV 9226, Walk, 27310, 25794, ES  9063, Transfer, ---",27:54,222.5,98.9,Car,17:32,305.6,129.0,"Car, Aircraft, Car",09:24
Napoli to Cologne,Napoli,Cologne,"[40.839163, 14.25139]","[50.941393, 6.967224]",52.4,34.1,"FR  9616, Transfer, RE 25516, IC   680, ICE  376, ICE  912",13:38,156.9,69.7,Car,12:23,119.6,50.3,"Car, Aircraft, Car",03:56
Napoli to Dortmund,Napoli,Dortmund,"[40.839163, 14.25139]","[51.517782, 7.459168]",55.5,35.6,"FR  9616, Transfer, RE 25516, IC   680, ICE  376, ICE  912",14:53,162.0,72.0,Car,12:47,128.9,54.4,"Car, Aircraft, Car",05:18
Napoli to Duesseldorf,Napoli,Duesseldorf,"[40.839163, 14.25139]","[51.219996, 6.794443]",53.4,34.5,"FR  9616, Transfer, RE 25516, IC   680, ICE  376, ICE  912",14:00,161.0,71.6,Car,12:42,123.2,51.8,"Car, Aircraft, Car",03:55
Napoli to Basel,Napoli,Basel,"[40.839163, 14.25139]","[47.547498, 7.58944]",36.4,26.5,"FR  8334, FR  9610, Transfer, RE 25514, IC   878, 2324",09:59,119.5,53.1,Car,10:26,154.7,65.0,"Car, Aircraft, Car",03:28
Napoli to Lausanne,Napoli,Lausanne,"[40.839163, 14.25139]","[46.516669, 6.629167]",41.1,27.6,"FR  9520, FR  9620, Walk, RE 10226, Bus2426A, RE  4278, 1728",10:38,114.7,51.0,Car,10:01,156.3,65.8,"Car, Aircraft, Car",04:41
Napoli to Malaga,Napoli,Malaga,"[40.839163, 14.25139]","[36.711946, -4.431943]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Napoli to Maribor,Napoli,Maribor,"[40.839163, 14.25139]","[46.561948, 15.657501]",46.2,28.5,"FR  8418, RJ   130, 4532, RE  4445",13:53,84.9,37.7,Car,07:24,127.3,55.3,"Train, Aircraft, Train",04:47
Napoli to Pisa,Napoli,Pisa,"[40.839163, 14.25139]","[43.708052, 10.398056]",24.3,14.4,"FR  9616, FR  9490, RV  4021",04:18,63.0,28.0,Car,06:13,152.2,64.6,"Car, Aircraft, Car",04:57
Napoli to Edinburgh,Napoli,Edinburgh,"[40.839163, 14.25139]","[55.949724, -3.186667]",98.4,79.0,"FR  9310, TGV 9248, Transfer, ES  9007, Transfer, ---, ---",30:09,263.1,116.9,Car,20:44,350.3,147.7,"Car, Aircraft, Car",09:30
Napoli to Cluj-Napoca,Napoli,Cluj-Napoca,"[40.839163, 14.25139]","[46.784997, 23.587218]",90.6,61.7,"INI  796, FR  9400, RJ   132, NT   347",35:58,125.4,55.7,Car,09:53,269.7,114.0,"Car, Aircraft, Car",09:13
Napoli to Split,Napoli,Split,"[40.839163, 14.25139]","[43.504725, 16.443059]",61.4,38.4,"FR  9592, EN   294, EN 40237, IC   523",26:55,49.4,22.0,Car,04:53,168.1,71.3,"Car, Aircraft, Car",05:20
Napoli to Eindhoven,Napoli,Eindhoven,"[40.839163, 14.25139]","[51.442218, 5.480004]",58.1,36.8,"FR  8334, FR  9610, Transfer, RE 25514, IC   878, 2324, ICE  274, ICE  514, RB 10630, RE 20092, IC  3584",16:44,169.6,75.4,Car,13:22,136.0,57.5,"Car, Aircraft, Car",05:46
Oslo to Vienna,Oslo,Vienna,"[59.910282, 10.755279]","[48.206947, 16.34167]",73.0,54.1,"1029, RE  8934, RE   379, RE  1031, EC   393, ICE  935, NJ   457, IC 60407",33:45,169.0,75.1,Car,13:20,137.8,58.1,"Car, Aircraft, Car",05:03
Oslo to Torino,Oslo,Torino,"[59.910282, 10.755279]","[45.060282, 7.677498]",60.7,52.4,"1029, RE  8934, RE   379, RE  1031, EC   393, ICE  273, IC   659, RE 25513, Walk, FR  9716",40:39,207.9,92.4,Car,16:24,155.8,66.7,"Train, Aircraft, Train",05:30
Oslo to Porto,Oslo,Porto,"[59.910282, 10.755279]","[41.149722, -8.585552]",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oslo to Brussels,Oslo,Brussels,"[59.910282, 10.755279]","[50.896393, 4.481941]",43.9,37.9,"IC   103, HST  487, 305, ICE  921, EUR 9414, IC   530, IC  2629",26:39,134.7,59.8,Car,10:37,110.0,46.3,"Car, Aircraft",04:10
Oslo to Sofia,Oslo,Sofia,"[59.910282, 10.755279]","[42.71194, 23.320832]",134.3,92.6,"IC   127, RE  1047, EC   395, NJ   491, EC   143, 79, 1091, RE  7623",70:09,261.9,116.3,Car,20:39,248.3,111.5,"Train, Aircraft, Train",09:59
Oslo to Brno,Oslo,Brno,"[59.910282, 10.755279]","[49.189171, 16.609719]",66.7,50.2,"1029, RE  8934, RE   379, RE  1031, EC   393, ICE  935, EC   179, IC   577",29:41,156.3,69.4,Car,12:19,140.2,59.7,"Car, Aircraft, Car",06:51
Oslo to Zagreb,Oslo,Zagreb,"[59.910282, 10.755279]","[45.804445, 15.978892]",69.3,54.2,"1029, RE  8934, RE   379, RE  1031, EC   393, ICE  883, RB 27073, EN 40237",39:35,200.9,89.3,Car,15:50,207.3,91.6,"Train, Aircraft, Train",08:30
Oslo to Praha,Oslo,Praha,"[59.910282, 10.755279]","[50.084712, 14.434923]",51.8,39.1,"IC   141, RE  1151, EN   345, EC   173",21:28,139.8,62.1,Car,11:01,114.3,48.2,"Car, Aircraft, Car",04:23
